,row_doc,col_feature,tfidf_value
22282,2398,10652,0.0991228023242
22395,2399,2551,0.321669338515
22394,2399,3615,0.352525193165
22393,2399,6576,0.272726271805
22392,2399,6956,0.282688552946
22391,2399,6986,0.542934667997
22390,2399,7419,0.266387310594
22389,2399,7706,0.502217218527
22397,2400,2135,0.464558225932
22396,2400,7580,0.885542576458
22399,2401,1484,0.8639666572
22398,2401,1865,0.503549019706
22406,2402,1865,0.26910472626
22405,2402,3260,0.394868296599
22404,2402,5020,0.335520637445
22403,2402,6455,0.343370896506
22402,2402,8009,0.371474595875
22401,2402,8306,0.415365870552
22400,2402,9788,0.480272653944
22414,2403,2135,0.189013189677
22413,2403,2188,0.440762197039
22412,2403,2611,0.214721713577
22411,2403,2819,0.565239309053
22410,2403,3200,0.212690004055
22409,2403,3215,0.250274012991
22408,2403,7878,0.379465819104
22407,2403,7879,0.390555222393
22417,2404,4657,0.449572021784
22416,2404,8221,0.60528999215
22415,2404,8325,0.656893463685
22443,2405,1003,0.0719102477615
22442,2405,1198,0.123814122612
22441,2405,1442,0.20616404845
22440,2405,2256,0.166615573776
22439,2405,2445,0.358552984402
22438,2405,2457,0.184763322868
22437,2405,2611,0.114216742499
22436,2405,3615,0.133861448325
22435,2405,3795,0.198063625071
22434,2405,3798,0.215046152079
22433,2405,3799,0.238577013296
22432,2405,5919,0.0999421007886
22431,2405,6455,0.278390242671
22430,2405,6469,0.135072376888
22429,2405,6736,0.119517661467
22428,2405,7516,0.129831616137
22427,2405,7519,0.18978104942
22426,2405,8186,0.188886067316
22425,2405,8801,0.115012526775
22424,2405,9165,0.346582803705
22423,2405,9568,0.20616404845
22422,2405,9822,0.149583607654
22421,2405,10160,0.25973262948
22420,2405,10175,0.221935646895
22419,2405,10215,0.193645426496
22418,2405,10516,0.11031080196
22446,2406,6409,0.703342368165
22445,2406,8092,0.479967792489
22444,2406,8400,0.524347624499
22464,2407,1198,0.262221415472
22463,2407,2098,0.299441190559
22462,2407,2400,0.130325560029
22461,2407,3503,0.171786239707
22460,2407,3508,0.263637476629
22459,2407,3659,0.171394687452
22458,2407,5410,0.5488346439
22457,2407,6576,0.109663048176
22456,2407,6630,0.125206656316
22455,2407,6880,0.148154105366
22454,2407,6956,0.113668874639
22453,2407,7041,0.252532122147
22452,2407,7213,0.193287284306
22451,2407,7214,0.193287284306
22450,2407,7219,0.191082344063
22449,2407,7234,0.216718503798
22448,2407,10928,0.297077495429
22447,2407,10985,0.148927969247
22477,2408,1379,0.288263259966
22476,2408,2135,0.171658649585
22475,2408,2445,0.204057171352
22474,2408,2492,0.220566055976
22473,2408,3154,0.291508199127
22472,2408,3615,0.22854687887
22471,2408,3637,0.415457692571
22470,2408,3859,0.20889055443
22469,2408,5919,0.170635052054
22468,2408,7041,0.203581556549
22467,2408,7219,0.308086279897
22466,2408,9693,0.4492807593
22465,2408,10708,0.276343436699
22485,2409,1003,0.12497921975
22484,2409,2445,0.415440762382
22483,2409,2457,0.321116623142
22482,2409,2520,0.273582970011
22481,2409,3189,0.344232402097
22480,2409,7478,0.612032103368
22479,2409,8380,0.322475174819
22478,2409,10516,0.191718960623
22499,2410,860,0.370434997126
22498,2410,956,0.294754191502
22497,2410,1952,0.228355404694
22496,2410,1954,0.229355495545
22495,2410,2798,0.21825637966
22494,2410,3189,0.313286970644
22493,2410,3260,0.253192249676
22492,2410,4657,0.186460916703
22491,2410,5211,0.328604771006
22490,2410,6860,0.251573226385
22489,2410,8801,0.18192096649
22488,2410,9351,0.317195941373
22487,2410,10619,0.273268702791
22486,2410,11058,0.216413290618
22506,2411,985,0.468107202155
22505,2411,1003,0.206540066101
22504,2411,2611,0.328052458168
22503,2411,2615,0.372901379339
22502,2411,5180,0.418951958445
22501,2411,8398,0.472598194063
22500,2411,10063,0.304422728859
22518,2412,231,0.374310582563
22517,2412,1003,0.26111988908
22516,2412,2135,0.182542959929
22515,2412,2611,0.207371439127
22514,2412,2615,0.235721738279
22513,2412,3200,0.205409278335
22512,2412,3215,0.241706725349
22511,2412,6576,0.188023229491
22510,2412,9950,0.537057961739
22509,2412,10160,0.157189824612
22508,2412,10305,0.344565678166
22507,2412,10899,0.303290550617
22533,2413,1003,0.113925561991
22532,2413,3268,0.222812055354
22531,2413,4016,0.253596463199
22530,2413,6228,0.198414849043
22529,2413,6241,0.260680728302
22528,2413,6520,0.266046544259
22527,2413,6630,0.187322452452
22526,2413,7381,0.172198808247
22525,2413,7419,0.160254151178
22524,2413,7423,0.337535266619
22523,2413,7896,0.255845780336
22522,2413,9693,0.416896682731
22521,2413,10063,0.167916720096
22520,2413,10106,0.319784096983
22519,2413,10107,0.347691744411
22536,2414,1722,0.491515720078
22535,2414,2445,0.419878644293
22534,2414,6725,0.762964102028
22542,2415,3503,0.391890589914
22541,2415,4317,0.510153505309
22540,2415,4320,0.576332401876
22539,2415,8830,0.317842880897
22538,2415,10160,0.209146064445
22537,2415,11058,0.330514683328
22553,2416,1430,0.289948865717
22552,2416,1865,0.191761222262
22551,2416,1886,0.244682520884
22550,2416,1890,0.344141788953
22549,2416,4902,0.307500687206
22548,2416,4904,0.327567881628
22547,2416,4905,0.374513686612
22546,2416,5919,0.175682056446
22545,2416,7773,0.271892003628
22544,2416,7776,0.368121275279
22543,2416,8517,0.344141788953
22567,2417,287,0.249557417938
22566,2417,1003,0.214858013738
22565,2417,1722,0.20901453529
22564,2417,2428,0.231072508278
22563,2417,2445,0.178551236777
22562,2417,2449,0.344825980696
22561,2417,2492,0.192996608865
22560,2417,2514,0.321264288026
22559,2417,3739,0.231509712759
22558,2417,6455,0.415896040178
22557,2417,8801,0.171820872735
22556,2417,8804,0.248276093115
22555,2417,8805,0.356417790205
22554,2417,10708,0.241802148246
22571,2418,2135,0.351182759591
22570,2418,2717,0.521622620785
22569,2418,9165,0.605291096466
22568,2418,9513,0.488060651343
22580,2419,1379,0.339219190611
22579,2419,1865,0.219175876418
22578,2419,4123,0.297626620147
22577,2419,4143,0.428055080821
22576,2419,8022,0.327448263398
22575,2419,9237,0.451297965785
22574,2419,10160,0.173946683386
22573,2419,10486,0.366729800313
22572,2419,10861,0.299063713042
22590,2420,2920,0.217957742692
22589,2420,2924,0.350827773747
22588,2420,4457,0.506683019136
22587,2420,7516,0.182951199751
22586,2420,9465,0.316524462214
22585,2420,10160,0.122000063343
22584,2420,10284,0.277457834444
22583,2420,10433,0.292746056471
22582,2420,10516,0.466330794409
22581,2420,10861,0.209752731266
22598,2421,2492,0.254468034676
22597,2421,2510,0.406094649275
22596,2421,4374,0.235975376337
22595,2421,5558,0.390138721868
22594,2421,6345,0.427786168602
22593,2421,6346,0.461819724607
22592,2421,6469,0.266060789606
22591,2421,6701,0.308826402322
22600,2422,1119,0.723432612425
22599,2422,2520,0.69039499946
22606,2423,5903,0.428786719587
22605,2423,7419,0.26098532781
22604,2423,8092,0.326686943966
22603,2423,8111,0.478725390356
22602,2423,8830,0.339473007737
22601,2423,8840,0.544870926057
22617,2424,3065,0.329859479959
22616,2424,3066,0.329859479959
22615,2424,4758,0.329859479959
22614,2424,6736,0.142193761253
22613,2424,6787,0.329859479959
22612,2424,6788,0.329859479959
22611,2424,8343,0.329859479959
22610,2424,8344,0.329859479959
22609,2424,9477,0.223688653664
22608,2424,9489,0.243487388445
22607,2424,9500,0.329859479959
22623,2425,3571,0.803373393375
22622,2425,4028,0.219644671679
22621,2425,6228,0.204812331568
22620,2425,7478,0.287944978145
22619,2425,10695,0.266528786335
22618,2425,10796,0.332339304738
22627,2426,5919,0.325569137903
22626,2426,8198,0.537325234901
22625,2426,8200,0.63422469195
22624,2426,8400,0.45060555756
22631,2427,1952,0.549635135292
22630,2427,1954,0.552042282479
22629,2427,4657,0.448798097491
22628,2427,8801,0.437870761865
22646,2428,860,0.307685302088
22645,2428,1003,0.09447635632
22644,2428,2135,0.132092532565
22643,2428,2798,0.18128492348
22642,2428,2819,0.197509739838
22641,2428,6228,0.329083511193
22640,2428,6241,0.432355389648
22639,2428,6956,0.141028190443
22638,2428,6959,0.218341594346
22637,2428,7419,0.398687389128
22636,2428,7706,0.250547058946
22635,2428,8153,0.254413173128
22634,2428,8801,0.151104533764
22633,2428,10315,0.218901099726
22632,2428,10326,0.295110615097
22655,2429,3154,0.711279851403
22654,2429,3172,0.192083491313
22653,2429,5789,0.23445406719
22652,2429,5791,0.278469903565
22651,2429,5792,0.32557151248
22650,2429,7796,0.273420105252
22649,2429,7797,0.32557151248
22648,2429,10160,0.120224646844
22647,2429,10516,0.153181491697
22663,2430,1003,0.321917593901
22662,2430,1032,0.476883936264
22661,2430,2492,0.289163075074
22660,2430,4374,0.268149064578
22659,2430,4391,0.321758306779
22658,2430,6008,0.359072572729
22657,2430,9693,0.294504531434
22656,2430,10501,0.440723416381
22670,2431,1865,0.264340583672
22669,2431,3172,0.335184383363
22668,2431,5020,0.329580689158
22667,2431,6135,0.310607558453
22666,2431,6937,0.390442992087
22665,2431,7644,0.421213845459
22664,2431,11055,0.531797109116
22679,2432,2135,0.233122696571
22678,2432,3200,0.262324906339
22677,2432,4374,0.277773618013
22676,2432,5919,0.231732590002
22675,2432,6345,0.50355979354
22674,2432,6346,0.543621702252
22673,2432,7381,0.252021962129
22672,2432,9693,0.305075049754
22671,2432,10160,0.200744612673
22695,2433,231,0.222083899066
22694,2433,1003,0.154926218473
22693,2433,1708,0.153553596726
22692,2433,2611,0.123036483342
22691,2433,3856,0.201623534603
22690,2433,4374,0.258099099578
22689,2433,6469,0.291005151877
22688,2433,6476,0.358045535042
22687,2433,6478,0.437827984938
22686,2433,6880,0.15071270089
22685,2433,7381,0.117085708075
22684,2433,7644,0.187251277869
22683,2433,8801,0.247787435101
22682,2433,8818,0.380609382032
22681,2433,8830,0.14173339464
22680,2433,10160,0.279789010273
22702,2434,1430,0.368845436673
22701,2434,1886,0.311261887639
22700,2434,1903,0.490756338286
22699,2434,5097,0.490756338286
22698,2434,5919,0.223486043531
22697,2434,5924,0.41145466183
22696,2434,8801,0.257185854236
22710,2435,1952,0.436820855661
22709,2435,1954,0.438733928582
22708,2435,2920,0.234000716534
22707,2435,4657,0.535021388855
22706,2435,6520,0.254054511831
22705,2435,6937,0.243767233716
22704,2435,7896,0.244313546745
22703,2435,9351,0.303381920626
22712,2436,985,0.762416598893
22711,2436,8400,0.64708649324
22715,2437,1003,0.31186110145
22714,2437,5865,0.648715726811
22713,2437,6070,0.694197781032
22773,2438,1003,0.113926373036
22772,2438,1024,0.168943175522
22771,2438,1025,0.168943175522
22770,2438,1056,0.135154540418
22769,2438,1080,0.0858316198579
22768,2438,1442,0.125624131477
22767,2438,1451,0.168943175522
22766,2438,1452,0.0337886351045
22765,2438,1453,0.135154540418
22764,2438,1631,0.0904480874985
22763,2438,1634,0.135154540418
22762,2438,2126,0.168943175522
22761,2438,2127,0.168943175522
22760,2438,2128,0.135154540418
22759,2438,2129,0.135154540418
22758,2438,2428,0.075399354545
22757,2438,2429,0.135154540418
22756,2438,3016,0.135154540418
22755,2438,3017,0.101365905313
22754,2438,3615,0.0652537755655
22753,2438,3625,0.135154540418
22752,2438,3626,0.135154540418
22751,2438,4085,0.135154540418
22750,2438,4086,0.135154540418
22749,2438,4335,0.135154540418
22748,2438,4336,0.135154540418
22747,2438,4979,0.101365905313
22746,2438,4983,0.168943175522
22745,2438,4984,0.168943175522
22744,2438,5260,0.135154540418
22743,2438,5261,0.135154540418
22742,2438,6576,0.063103358555
22741,2438,6596,0.168943175522
22740,2438,6736,0.0582615738521
22739,2438,6770,0.135154540418
22738,2438,7302,0.0919153631882
22737,2438,7305,0.168943175522
22736,2438,7306,0.168943175522
22735,2438,7446,0.209333281699
22734,2438,7447,0.135154540418
22733,2438,7448,0.135154540418
22732,2438,7451,0.135154540418
22731,2438,7452,0.135154540418
22730,2438,8092,0.061722670006
22729,2438,8105,0.135154540418
22728,2438,8144,0.135154540418
22727,2438,8263,0.135154540418
22726,2438,8264,0.135154540418
22725,2438,8781,0.135154540418
22724,2438,8782,0.135154540418
22723,2438,10015,0.0337886351045
22722,2438,10016,0.0337886351045
22721,2438,10021,0.135154540418
22720,2438,10022,0.135154540418
22719,2438,10458,0.135154540418
22718,2438,10459,0.135154540418
22717,2438,10899,0.0814310121732
22716,2438,10900,0.135154540418
22777,2439,1865,0.365283568122
22776,2439,3172,0.463180287464
22775,2439,3175,0.73487295381
22774,2439,5919,0.334654565071
22780,2440,1631,0.563632361682
22779,2440,10760,0.691276341957
22778,2440,10861,0.452167645807
22791,2441,1359,0.323925126426
22790,2441,1865,0.213167751579
22789,2441,1880,0.35004037931
22788,2441,3373,0.267995385327
22787,2441,3739,0.30281549065
22786,2441,3741,0.355289888814
22785,2441,5096,0.499958028303
22784,2441,5919,0.195293649694
22783,2441,7419,0.197659886312
22782,2441,8801,0.224742285155
22781,2441,9569,0.244290681183
22796,2442,3904,0.387356983048
22795,2442,3907,0.4721867414
22794,2442,6427,0.4721867414
22793,2442,6428,0.4721867414
22792,2442,10594,0.425527450845
22804,2443,1198,0.449752117999
22803,2443,1865,0.396264246818
22802,2443,5848,0.407967453866
22801,2443,6135,0.232810771045
22800,2443,6140,0.398599749567
22799,2443,7688,0.364219378575
22798,2443,7799,0.255435542811
22797,2443,8611,0.251544325925
22811,2444,4028,0.511646318345
22810,2444,4457,0.342438878518
22809,2444,6391,0.392685119717
22808,2444,6540,0.474209968986
22807,2444,6576,0.197253104298
22806,2444,8080,0.306907255216
22805,2444,10160,0.329812235995
22818,2445,1198,0.262994396087
22817,2445,2717,0.634417934909
22816,2445,3571,0.347824504115
22815,2445,3739,0.329165833609
22814,2445,3743,0.405072974368
22813,2445,6576,0.219972629438
22812,2445,10405,0.294183153068
22825,2446,2819,0.341899704538
22824,2446,2920,0.351771022953
22823,2446,5050,0.418468346748
22822,2446,5051,0.43161388026
22821,2446,6576,0.235523851626
22820,2446,7706,0.433710081825
22819,2446,10619,0.392911594158
22834,2447,2098,0.348488340888
22833,2447,3859,0.301559984497
22832,2447,5006,0.338035532336
22831,2447,6523,0.455397297594
22830,2447,7041,0.293895773335
22829,2447,7516,0.320003809268
22828,2447,8238,0.397146124959
22827,2447,10160,0.213392888672
22826,2447,10516,0.271889682044
22838,2448,3859,0.376956221105
22837,2448,7676,0.400817533112
22836,2448,8198,0.508199659209
22835,2448,8199,0.662557483469
22847,2449,1003,0.311906048038
22846,2449,1484,0.405919672535
22845,2449,3200,0.245360077555
22844,2449,4016,0.347148915707
22843,2449,4017,0.500578531043
22842,2449,5919,0.21674619863
22841,2449,5991,0.325484611131
22840,2449,8221,0.344205208628
22839,2449,10160,0.187762246526
22891,2450,83,0.161743973159
22890,2450,84,0.161743973159
22889,2450,85,0.161743973159
22888,2450,780,0.161743973159
22887,2450,781,0.161743973159
22886,2450,782,0.161743973159
22885,2450,832,0.161743973159
22884,2450,833,0.161743973159
22883,2450,834,0.161743973159
22882,2450,860,0.136622425995
22881,2450,869,0.161743973159
22880,2450,870,0.161743973159
22879,2450,919,0.110713463231
22878,2450,920,0.134653236526
22877,2450,3241,0.161743973159
22876,2450,3242,0.161743973159
22875,2450,3268,0.082045710955
22874,2450,3277,0.161743973159
22873,2450,4511,0.161743973159
22872,2450,4512,0.161743973159
22871,2450,4513,0.161743973159
22870,2450,4907,0.161743973159
22869,2450,4908,0.161743973159
22868,2450,5700,0.161743973159
22867,2450,5701,0.161743973159
22866,2450,5702,0.161743973159
22865,2450,6042,0.161743973159
22864,2450,6043,0.161743973159
22863,2450,6044,0.161743973159
22862,2450,6434,0.161743973159
22861,2450,6435,0.161743973159
22860,2450,6436,0.161743973159
22859,2450,6736,0.0697235801932
22858,2450,6756,0.161743973159
22857,2450,6757,0.161743973159
22856,2450,6880,0.0816193826261
22855,2450,6903,0.111251160802
22854,2450,7799,0.082045710955
22853,2450,7800,0.145240174252
22852,2450,7801,0.161743973159
22851,2450,9569,0.0729314495167
22850,2450,9833,0.154440925801
22849,2450,9836,0.161743973159
22848,2450,9837,0.161743973159
22897,2451,1003,0.382274447318
22896,2451,2125,0.410352637519
22895,2451,6225,0.506887343122
22894,2451,6446,0.376314777709
22893,2451,6701,0.416729818733
22892,2451,8092,0.336549591364
22902,2452,1865,0.295740978017
22901,2452,1866,0.588765092688
22900,2452,1966,0.540233477033
22899,2452,6576,0.28075143448
22898,2452,8022,0.441836351927
22907,2453,860,0.627455772661
22906,2453,956,0.499264973367
22905,2453,1003,0.192663525852
22904,2453,6569,0.430745986844
22903,2453,11058,0.366568411551
22916,2454,401,0.369902297487
22915,2454,1575,0.23049356196
22914,2454,1580,0.369902297487
22913,2454,1581,0.369902297487
22912,2454,6956,0.143212226619
22911,2454,6965,0.369902297487
22910,2454,6966,0.369902297487
22909,2454,10784,0.324648606843
22908,2454,10785,0.369902297487
22923,2455,2098,0.284521932039
22922,2455,5020,0.547409016662
22921,2455,7688,0.403545206697
22920,2455,8830,0.264770887054
22919,2455,8835,0.464484670474
22918,2455,10160,0.348447565354
22917,2455,10516,0.221983259009
22963,2456,1751,0.118047852458
22962,2456,1755,0.150469890164
22961,2456,1756,0.174864448009
22960,2456,2943,0.174864448009
22959,2456,3733,0.174864448009
22958,2456,3734,0.174864448009
22957,2456,3735,0.174864448009
22956,2456,3908,0.127305590085
22955,2456,3911,0.147869686165
22954,2456,3912,0.161367067087
22953,2456,4538,0.1416685626
22952,2456,4541,0.174864448009
22951,2456,4542,0.174864448009
22950,2456,5620,0.105084000925
22949,2456,5632,0.153471605389
22948,2456,5634,0.174864448009
22947,2456,7041,0.150407557111
22946,2456,7075,0.174864448009
22945,2456,7076,0.174864448009
22944,2456,7164,0.174864448009
22943,2456,7165,0.174864448009
22942,2456,7285,0.174864448009
22941,2456,7348,0.103525360933
22940,2456,7355,0.174864448009
22939,2456,7356,0.174864448009
22938,2456,7598,0.104289090369
22937,2456,7602,0.116529738193
22936,2456,7607,0.174864448009
22935,2456,7799,0.0887011594777
22934,2456,8720,0.174864448009
22933,2456,8721,0.174864448009
22932,2456,8902,0.174864448009
22931,2456,8903,0.174864448009
22930,2456,8904,0.174864448009
22929,2456,10002,0.157021880961
22928,2456,10005,0.174864448009
22927,2456,10006,0.174864448009
22926,2456,10063,0.066847405292
22925,2456,10110,0.126476843545
22924,2456,10120,0.174864448009
22970,2457,1003,0.124531013942
22969,2457,2445,0.413950891002
22968,2457,6701,0.271510624008
22967,2457,9950,0.256128986408
22966,2457,10305,0.328654499837
22965,2457,10757,0.657308999674
22964,2457,10758,0.365715338018
